model_id,model_make_id,model_name,model_trim,model_year,model_body,model_engine_position,model_engine_cc,model_engine_cyl,model_engine_type,model_engine_fuel,model_transmission_type,model_drive
62226,BMW,X5,xDrive35i 4dr SUV AWD (3.0L 6cyl Turbo 8A),2015,Sport Utility Vehicles,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive
62228,BMW,X5,xDrive50i 4dr SUV AWD (4.4L 8cyl Turbo 8A),2015,Sport Utility Vehicles,Front,4400,8,V,Premium Unleaded (Required),Automatic,All Wheel Drive
61712,BMW,X6,sDrive35i 4dr SUV (3.0L 6cyl Turbo 8A),2015,Sport Utility Vehicles,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive
62919,BMW,X6,xDrive35i 4dr SUV AWD (3.0L 6cyl Turbo 8A),2015,Sport Utility Vehicles,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive
62922,BMW,X6,xDrive50i 4dr SUV AWD (4.4L 8cyl Turbo 8A),2015,Sport Utility Vehicles,Front,4400,8,V,Premium Unleaded (Required),Automatic,All Wheel Drive
61301,BMW,Z4,sDrive28i 2dr Convertible (2.0L 4cyl Turbo 6M),2015,Two Seaters,Front,2000,4,Inline,Premium Unleaded (Required),Manual,Rear Wheel Drive
61302,BMW,Z4,sDrive35i 2dr Convertible (3.0L 6cyl Turbo 7AM),2015,Two Seaters,Front,3000,6,Inline,Premium Unleaded (Required),Automated Manual,Rear Wheel Drive
61303,BMW,Z4,sDrive35is 2dr Convertible (3.0L 6cyl Turbo 7AM),2015,Two Seaters,Front,3000,6,Inline,Premium Unleaded (Required),Automated Manual,Rear Wheel Drive
66322,BMW,2 Series,228i 2dr Convertible (2.0L 4cyl Turbo 8A),2016,Subcompact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive
67576,BMW,2 Series,228i 2dr Coupe (2.0L 4cyl Turbo 8A),2016,Subcompact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive
67577,BMW,2 Series,228i SULEV 2dr Coupe (2.0L 4cyl Turbo 8A),2016,Subcompact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive
68707,BMW,2 Series,228i xDrive 2dr Convertible AWD (2.0L 4cyl Turbo 8A),2016,Subcompact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive
67579,BMW,2 Series,228i xDrive 2dr Coupe AWD (2.0L 4cyl Turbo 8A),2016,Subcompact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive
67578,BMW,2 Series,228i xDrive SULEV 2dr Coupe AWD (2.0L 4cyl Turbo 8A),2016,Subcompact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive
68708,BMW,2 Series,M235i 2dr Convertible (3.0L 6cyl Turbo 8A),2016,Subcompact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive
67580,BMW,2 Series,M235i 2dr Coupe (3.0L 6cyl Turbo 8A),2016,Subcompact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive
67581,BMW,2 Series,M235i xDrive 2dr Coupe AWD (3.0L 6cyl Turbo 8A),2016,Subcompact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive
67274,BMW,3 Series,320i 4dr Sedan (2.0L 4cyl Turbo 8A),2016,Compact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive
67275,BMW,3 Series,320i xDrive 4dr Sedan AWD (2.0L 4cyl Turbo 8A),2016,Compact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive
67280,BMW,3 Series,328d 4dr Sedan (2.0L 4cyl Turbodiesel 8A),2016,Compact Cars,Front,2000,4,Inline,Diesel,Automatic,Rear Wheel Drive
67281,BMW,3 Series,328d xDrive 4dr Sedan AWD (2.0L 4cyl Turbodiesel 8A),2016,Compact Cars,Front,2000,4,Inline,Diesel,Automatic,All Wheel Drive
67286,BMW,3 Series,328d xDrive 4dr Wagon AWD (2.0L 4cyl Turbodiesel 8A),2016,Small Station Wagons,Front,2000,4,Inline,Diesel,Automatic,All Wheel Drive
67276,BMW,3 Series,328i 4dr Sedan (2.0L 4cyl Turbo 8A),2016,Compact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive
67277,BMW,3 Series,328i SULEV 4dr Sedan (2.0L 4cyl Turbo 8A),2016,Compact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive
67278,BMW,3 Series,328i xDrive 4dr Sedan AWD (2.0L 4cyl Turbo 8A),2016,Compact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive
67285,BMW,3 Series,328i xDrive 4dr Wagon AWD (2.0L 4cyl Turbo 8A),2016,Small Station Wagons,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive
67279,BMW,3 Series,328i xDrive SULEV 4dr Sedan AWD (2.0L 4cyl Turbo 8A),2016,Compact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive
67282,BMW,3 Series,335i 4dr Sedan (3.0L 6cyl Turbo 8A),2016,Compact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive
67283,BMW,3 Series,335i xDrive 4dr Sedan AWD (3.0L 6cyl Turbo 8A),2016,Compact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive
67284,BMW,3 Series,ActiveHybrid 3 4dr Sedan (3.0L 6cyl Turbo gas/electric hybrid 8A,2016,Compact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive
67544,BMW,3 Series Gran Turismo,328i xDrive 4dr Hatchback AWD (2.0L 4cyl Turbo 8A),2016,Large Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive
67545,BMW,3 Series Gran Turismo,328i xDrive SULEV 4dr Hatchback AWD (2.0L 4cyl Turbo 8A),2016,Large Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive
67546,BMW,3 Series Gran Turismo,335i xDrive 4dr Hatchback AWD (3.0L 6cyl Turbo 8A),2016,Large Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive
67319,BMW,4 Series,428i 2dr Convertible (2.0L 4cyl Turbo 8A),2016,Subcompact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive
67316,BMW,4 Series,428i 2dr Coupe (2.0L 4cyl Turbo 8A),2016,Subcompact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive
67320,BMW,4 Series,428i SULEV 2dr Convertible (2.0L 4cyl Turbo 8A),2016,Subcompact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive
67325,BMW,4 Series,428i SULEV 2dr Coupe (2.0L 4cyl Turbo 8A),2016,Subcompact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive
67321,BMW,4 Series,428i xDrive 2dr Convertible AWD (2.0L 4cyl Turbo 8A),2016,Subcompact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive
67326,BMW,4 Series,428i xDrive 2dr Coupe AWD (2.0L 4cyl Turbo 8A),2016,Subcompact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive
67322,BMW,4 Series,428i xDrive SULEV 2dr Convertible AWD (2.0L 4cyl Turbo 8A),2016,Subcompact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive
67327,BMW,4 Series,428i xDrive SULEV 2dr Coupe AWD (2.0L 4cyl Turbo 8A),2016,Subcompact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive
67323,BMW,4 Series,435i 2dr Convertible (3.0L 6cyl Turbo 8A),2016,Subcompact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive
67317,BMW,4 Series,435i 2dr Coupe (3.0L 6cyl Turbo 8A),2016,Subcompact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive
67324,BMW,4 Series,435i xDrive 2dr Convertible AWD (3.0L 6cyl Turbo 8A),2016,Subcompact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive
67318,BMW,4 Series,435i xDrive 2dr Coupe AWD (3.0L 6cyl Turbo 8A),2016,Subcompact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive
66853,BMW,4 Series Gran Coupe,428i 4dr Sedan (2.0L 4cyl Turbo 8A),2016,Compact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive
66323,BMW,4 Series Gran Coupe,428i SULEV 4dr Sedan (2.0L 4cyl Turbo 8A),2016,Compact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive
66852,BMW,4 Series Gran Coupe,428i xDrive 4dr Sedan AWD (2.0L 4cyl Turbo 8A),2016,Compact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive
66851,BMW,4 Series Gran Coupe,428i xDrive SULEV 4dr Sedan AWD (2.0L 4cyl Turbo 8A),2016,Compact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive
66850,BMW,4 Series Gran Coupe,435i 4dr Sedan (3.0L 6cyl Turbo 8A),2016,Compact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive
67096,BMW,4 Series Gran Coupe,435i xDrive 4dr Sedan AWD (3.0L 6cyl Turbo 8A),2016,Compact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive
67366,BMW,5 Series,528i 4dr Sedan (2.0L 4cyl Turbo 8A),2016,Midsize Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive
67367,BMW,5 Series,528i xDrive 4dr Sedan AWD (2.0L 4cyl Turbo 8A),2016,Midsize Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive
67372,BMW,5 Series,535d 4dr Sedan (3.0L 6cyl Turbodiesel 8A),2016,Midsize Cars,Front,3000,6,Inline,Diesel,Automatic,Rear Wheel Drive
67373,BMW,5 Series,535d xDrive 4dr Sedan AWD (3.0L 6cyl Turbodiesel 8A),2016,Midsize Cars,Front,3000,6,Inline,Diesel,Automatic,All Wheel Drive
67368,BMW,5 Series,535i 4dr Sedan (3.0L 6cyl Turbo 8A),2016,Midsize Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive
67370,BMW,5 Series,535i xDrive 4dr Sedan AWD (3.0L 6cyl Turbo 8A),2016,Midsize Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive
67374,BMW,5 Series,550i 4dr Sedan (4.4L 8cyl Turbo 8A),2016,Midsize Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,Rear Wheel Drive
67376,BMW,5 Series,550i xDrive 4dr Sedan AWD (4.4L 8cyl Turbo 8A),2016,Midsize Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,All Wheel Drive
67694,BMW,5 Series Gran Turismo,535i 4dr Hatchback (3.0L 6cyl Turbo 8A),2016,Large Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive
67695,BMW,5 Series Gran Turismo,535i xDrive 4dr Hatchback AWD (3.0L 6cyl Turbo 8A),2016,Large Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive
67696,BMW,5 Series Gran Turismo,550i 4dr Hatchback (4.4L 8cyl Turbo 8A),2016,Large Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,Rear Wheel Drive
67697,BMW,5 Series Gran Turismo,550i xDrive 4dr Hatchback AWD (4.4L 8cyl Turbo 8A),2016,Large Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,All Wheel Drive
66651,BMW,6 Series,640i 2dr Convertible (3.0L 6cyl Turbo 8A),2016,Subcompact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive
66647,BMW,6 Series,640i 2dr Coupe (3.0L 6cyl Turbo 8A),2016,Subcompact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive
66652,BMW,6 Series,640i xDrive 2dr Convertible AWD (3.0L 6cyl Turbo 8A),2016,Subcompact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive
66648,BMW,6 Series,640i xDrive 2dr Coupe AWD (3.0L 6cyl Turbo 8A),2016,Subcompact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive
66653,BMW,6 Series,650i 2dr Convertible (4.4L 8cyl Turbo 8A),2016,Subcompact Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,Rear Wheel Drive
66649,BMW,6 Series,650i 2dr Coupe (4.4L 8cyl Turbo 8A),2016,Subcompact Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,Rear Wheel Drive
66646,BMW,6 Series,650i xDrive 2dr Convertible AWD (4.4L 8cyl Turbo 8A),2016,Subcompact Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,All Wheel Drive
66650,BMW,6 Series,650i xDrive 2dr Coupe AWD (4.4L 8cyl Turbo 8A),2016,Subcompact Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,All Wheel Drive
66584,BMW,6 Series Gran Coupe,640i 4dr Sedan (3.0L 6cyl Turbo 8A),2016,Midsize Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive
66581,BMW,6 Series Gran Coupe,640i xDrive 4dr Sedan AWD (3.0L 6cyl Turbo 8A),2016,Midsize Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive
66582,BMW,6 Series Gran Coupe,650i 4dr Sedan (4.4L 8cyl Turbo 8A),2016,Midsize Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,Rear Wheel Drive
66583,BMW,6 Series Gran Coupe,650i xDrive 4dr Sedan AWD (4.4L 8cyl Turbo 8A),2016,Midsize Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,All Wheel Drive
67398,BMW,7 Series,740i 4dr Sedan (3.0L 6cyl Turbo 8A),2016,Large Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive
66533,BMW,7 Series,740Ld xDrive 4dr Sedan AWD (3.0L 6cyl Turbodiesel 8A),2016,Large Cars,Front,3000,6,Inline,Diesel,Automatic,All Wheel Drive
67401,BMW,7 Series,740Li 4dr Sedan (3.0L 6cyl Turbo 8A),2016,Large Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive
67399,BMW,7 Series,740Li xDrive 4dr Sedan AWD (3.0L 6cyl Turbo 8A),2016,Large Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive
67400,BMW,7 Series,750i 4dr Sedan (4.4L 8cyl Turbo 8A),2016,Large Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,Rear Wheel Drive
67404,BMW,7 Series,750i xDrive 4dr Sedan AWD (4.4L 8cyl Turbo 8A),2016,Large Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,All Wheel Drive
67402,BMW,7 Series,750Li 4dr Sedan (4.4L 8cyl Turbo 8A),2016,Large Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,Rear Wheel Drive
67403,BMW,7 Series,750Li xDrive 4dr Sedan AWD (4.4L 8cyl Turbo 8A),2016,Large Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,All Wheel Drive
67405,BMW,7 Series,760Li 4dr Sedan (6.0L 12cyl Turbo 8A),2016,Large Cars,Front,6000,12,V,Premium Unleaded (Required),Automatic,Rear Wheel Drive
67622,BMW,ActiveHybrid 5,4dr Sedan (3.0L 6cyl Turbo gas/electric hybrid 8A),2016,Midsize Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive
67671,BMW,ActiveHybrid 7,740Li 4dr Sedan (3.0L 6cyl Turbo gas/electric hybrid 8A),2016,Large Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive
67924,BMW,ALPINA B6 Gran Coupe,xDrive 4dr Sedan AWD (4.4L 8cyl Turbo 8A),2016,Midsize Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,All Wheel Drive
67896,BMW,ALPINA B7,LWB 4dr Sedan (4.4L 8cyl Turbo 8A),2016,Large Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,Rear Wheel Drive
67902,BMW,ALPINA B7,LWB xDrive 4dr Sedan AWD (4.4L 8cyl Turbo 8A),2016,Large Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,All Wheel Drive
67894,BMW,ALPINA B7,SWB 4dr Sedan (4.4L 8cyl Turbo 8A),2016,Large Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,Rear Wheel Drive
67898,BMW,ALPINA B7,SWB xDrive 4dr Sedan AWD (4.4L 8cyl Turbo 8A),2016,Large Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,All Wheel Drive
66203,BMW,M3,4dr Sedan (3.0L 6cyl Turbo 6M),2016,Compact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Manual,Rear Wheel Drive
67080,BMW,M4,2dr Convertible (3.0L 6cyl Turbo 6M),2016,Compact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Manual,Rear Wheel Drive
66235,BMW,M4,2dr Coupe (3.0L 6cyl Turbo 6M),2016,Compact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Manual,Rear Wheel Drive
67690,BMW,M5,4dr Sedan (4.4L 8cyl Turbo 7AM),2016,Midsize Cars,Front,4400,8,V,Premium Unleaded (Required),Automated Manual,Rear Wheel Drive
66762,BMW,M6,2dr Convertible (4.4L 8cyl Turbo 7AM),2016,Subcompact Cars,Front,4400,8,V,Premium Unleaded (Required),Automated Manual,Rear Wheel Drive
66761,BMW,M6,2dr Coupe (4.4L 8cyl Turbo 7AM),2016,Subcompact Cars,Front,4400,8,V,Premium Unleaded (Required),Automated Manual,Rear Wheel Drive
66765,BMW,M6 Gran Coupe,4dr Sedan (4.4L 8cyl Turbo 7AM),2016,Midsize Cars,Front,4400,8,V,Premium Unleaded (Required),Automated Manual,Rear Wheel Drive
66534,BMW,X1,sDrive28i 4dr SUV (2.0L 4cyl Turbo 8A),2016,Sport Utility Vehicles,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive
66535,BMW,X1,xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A),2016,Sport Utility Vehicles,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive
66536,BMW,X1,xDrive35i 4dr SUV AWD (3.0L 6cyl Turbo 6A),2016,Sport Utility Vehicles,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive
66390,BMW,X3,sDrive28i 4dr SUV (2.0L 4cyl Turbo 8A),2016,Sport Utility Vehicles,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive
66594,BMW,X3,xDrive28d 4dr SUV AWD (2.0L 4cyl Turbodiesel 8A),2016,Sport Utility Vehicles,Front,2000,4,Inline,Diesel,Automatic,All Wheel Drive
66593,BMW,X3,xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A),2016,Sport Utility Vehicles,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive
66592,BMW,X3,xDrive35i 4dr SUV AWD (3.0L 6cyl Turbo 8A),2016,Sport Utility Vehicles,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive
66617,BMW,X4,xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A),2016,Sport Utility Vehicles,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive
66216,BMW,X4,xDrive35i 4dr SUV AWD (3.0L 6cyl Turbo 8A),2016,Sport Utility Vehicles,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive
67463,BMW,X5,sDrive35i 4dr SUV (3.0L 6cyl Turbo 8A),2016,Sport Utility Vehicles,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive
67465,BMW,X5,xDrive35d 4dr SUV AWD (3.0L 6cyl Turbodiesel 8A),2016,Sport Utility Vehicles,Front,3000,6,Inline,Diesel,Automatic,All Wheel Drive
67464,BMW,X5,xDrive35i 4dr SUV AWD (3.0L 6cyl Turbo 8A),2016,Sport Utility Vehicles,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive
67466,BMW,X5,xDrive50i 4dr SUV AWD (4.4L 8cyl Turbo 8A),2016,Sport Utility Vehicles,Front,4400,8,V,Premium Unleaded (Required),Automatic,All Wheel Drive
66954,BMW,X6,sDrive35i 4dr SUV (3.0L 6cyl Turbo 8A),2016,Sport Utility Vehicles,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive
68150,BMW,X6,xDrive35i 4dr SUV AWD (3.0L 6cyl Turbo 8A),2016,Sport Utility Vehicles,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive
68153,BMW,X6,xDrive50i 4dr SUV AWD (4.4L 8cyl Turbo 8A),2016,Sport Utility Vehicles,Front,4400,8,V,Premium Unleaded (Required),Automatic,All Wheel Drive
66553,BMW,Z4,sDrive28i 2dr Convertible (2.0L 4cyl Turbo 6M),2016,Two Seaters,Front,2000,4,Inline,Premium Unleaded (Required),Manual,Rear Wheel Drive
66554,BMW,Z4,sDrive35i 2dr Convertible (3.0L 6cyl Turbo 7AM),2016,Two Seaters,Front,3000,6,Inline,Premium Unleaded (Required),Automated Manual,Rear Wheel Drive
66555,BMW,Z4,sDrive35is 2dr Convertible (3.0L 6cyl Turbo 7AM),2016,Two Seaters,Front,3000,6,Inline,Premium Unleaded (Required),Automated Manual,Rear Wheel Drive
68894,BMW,2 Series,228i 2dr Convertible (2.0L 4cyl Turbo 8A),2017,Subcompact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive
70148,BMW,2 Series,228i 2dr Coupe (2.0L 4cyl Turbo 8A),2017,Subcompact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive
70149,BMW,2 Series,228i SULEV 2dr Coupe (2.0L 4cyl Turbo 8A),2017,Subcompact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive
71279,BMW,2 Series,228i xDrive 2dr Convertible AWD (2.0L 4cyl Turbo 8A),2017,Subcompact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive
70151,BMW,2 Series,228i xDrive 2dr Coupe AWD (2.0L 4cyl Turbo 8A),2017,Subcompact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive
70150,BMW,2 Series,228i xDrive SULEV 2dr Coupe AWD (2.0L 4cyl Turbo 8A),2017,Subcompact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive
71280,BMW,2 Series,M235i 2dr Convertible (3.0L 6cyl Turbo 8A),2017,Subcompact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive
70152,BMW,2 Series,M235i 2dr Coupe (3.0L 6cyl Turbo 8A),2017,Subcompact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive
70153,BMW,2 Series,M235i xDrive 2dr Coupe AWD (3.0L 6cyl Turbo 8A),2017,Subcompact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive
69846,BMW,3 Series,320i 4dr Sedan (2.0L 4cyl Turbo 8A),2017,Compact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive
69847,BMW,3 Series,320i xDrive 4dr Sedan AWD (2.0L 4cyl Turbo 8A),2017,Compact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive
69852,BMW,3 Series,328d 4dr Sedan (2.0L 4cyl Turbodiesel 8A),2017,Compact Cars,Front,2000,4,Inline,Diesel,Automatic,Rear Wheel Drive
69853,BMW,3 Series,328d xDrive 4dr Sedan AWD (2.0L 4cyl Turbodiesel 8A),2017,Compact Cars,Front,2000,4,Inline,Diesel,Automatic,All Wheel Drive
69858,BMW,3 Series,328d xDrive 4dr Wagon AWD (2.0L 4cyl Turbodiesel 8A),2017,Small Station Wagons,Front,2000,4,Inline,Diesel,Automatic,All Wheel Drive
69848,BMW,3 Series,328i 4dr Sedan (2.0L 4cyl Turbo 8A),2017,Compact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive
69849,BMW,3 Series,328i SULEV 4dr Sedan (2.0L 4cyl Turbo 8A),2017,Compact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive
69850,BMW,3 Series,328i xDrive 4dr Sedan AWD (2.0L 4cyl Turbo 8A),2017,Compact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive
69857,BMW,3 Series,328i xDrive 4dr Wagon AWD (2.0L 4cyl Turbo 8A),2017,Small Station Wagons,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive
69851,BMW,3 Series,328i xDrive SULEV 4dr Sedan AWD (2.0L 4cyl Turbo 8A),2017,Compact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive
69854,BMW,3 Series,335i 4dr Sedan (3.0L 6cyl Turbo 8A),2017,Compact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive
69855,BMW,3 Series,335i xDrive 4dr Sedan AWD (3.0L 6cyl Turbo 8A),2017,Compact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive
69856,BMW,3 Series,ActiveHybrid 3 4dr Sedan (3.0L 6cyl Turbo gas/electric hybrid 8A,2017,Compact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive
70116,BMW,3 Series Gran Turismo,328i xDrive 4dr Hatchback AWD (2.0L 4cyl Turbo 8A),2017,Large Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive
70117,BMW,3 Series Gran Turismo,328i xDrive SULEV 4dr Hatchback AWD (2.0L 4cyl Turbo 8A),2017,Large Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive
70118,BMW,3 Series Gran Turismo,335i xDrive 4dr Hatchback AWD (3.0L 6cyl Turbo 8A),2017,Large Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive
69891,BMW,4 Series,428i 2dr Convertible (2.0L 4cyl Turbo 8A),2017,Subcompact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive
