model_id,model_make_id,model_name,model_trim,model_year,model_body,model_engine_position,model_engine_cc,model_engine_cyl,model_engine_type,model_engine_fuel,model_transmission_type,model_drive,car_age,engine_size_category,is_high_cyl,is_automatic,top_speed_kmh,acceleration_0_100_sec,co2_emissions_gpkm,safety_rating,num_doors
62133,BMW,5 Series,535d xDrive 4dr Sedan AWD (3.0L 6cyl Turbodiesel 8A),2015,Midsize Cars,Front,3000,6,Inline,Diesel,Automatic,All Wheel Drive,10,Large,1,1,250,5.2,155,5,4
62128,BMW,5 Series,535i 4dr Sedan (3.0L 6cyl Turbo 8A),2015,Midsize Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,10,Large,1,1,250,5.2,155,5,4
62130,BMW,5 Series,535i xDrive 4dr Sedan AWD (3.0L 6cyl Turbo 8A),2015,Midsize Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,10,Large,1,1,250,5.2,155,5,4
62134,BMW,5 Series,550i 4dr Sedan (4.4L 8cyl Turbo 8A),2015,Midsize Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,Rear Wheel Drive,10,Very Large,1,1,250,5.2,155,5,4
62136,BMW,5 Series,550i xDrive 4dr Sedan AWD (4.4L 8cyl Turbo 8A),2015,Midsize Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,All Wheel Drive,10,Very Large,1,1,250,5.2,155,5,4
62460,BMW,5 Series Gran Turismo,535i 4dr Hatchback (3.0L 6cyl Turbo 8A),2015,Large Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,10,Large,1,1,250,5.2,155,5,4
62461,BMW,5 Series Gran Turismo,535i xDrive 4dr Hatchback AWD (3.0L 6cyl Turbo 8A),2015,Large Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,10,Large,1,1,250,5.2,155,5,4
62462,BMW,5 Series Gran Turismo,550i 4dr Hatchback (4.4L 8cyl Turbo 8A),2015,Large Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,Rear Wheel Drive,10,Very Large,1,1,250,5.2,155,5,4
62463,BMW,5 Series Gran Turismo,550i xDrive 4dr Hatchback AWD (4.4L 8cyl Turbo 8A),2015,Large Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,All Wheel Drive,10,Very Large,1,1,250,5.2,155,5,4
61404,BMW,6 Series,640i 2dr Convertible (3.0L 6cyl Turbo 8A),2015,Subcompact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,10,Large,1,1,220,7.0,160,4,4
61400,BMW,6 Series,640i 2dr Coupe (3.0L 6cyl Turbo 8A),2015,Subcompact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,10,Large,1,1,220,7.0,160,4,4
61405,BMW,6 Series,640i xDrive 2dr Convertible AWD (3.0L 6cyl Turbo 8A),2015,Subcompact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,10,Large,1,1,220,7.0,160,4,4
61401,BMW,6 Series,640i xDrive 2dr Coupe AWD (3.0L 6cyl Turbo 8A),2015,Subcompact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,10,Large,1,1,220,7.0,160,4,4
61406,BMW,6 Series,650i 2dr Convertible (4.4L 8cyl Turbo 8A),2015,Subcompact Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,Rear Wheel Drive,10,Very Large,1,1,220,7.0,160,4,4
61402,BMW,6 Series,650i 2dr Coupe (4.4L 8cyl Turbo 8A),2015,Subcompact Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,Rear Wheel Drive,10,Very Large,1,1,220,7.0,160,4,4
61399,BMW,6 Series,650i xDrive 2dr Convertible AWD (4.4L 8cyl Turbo 8A),2015,Subcompact Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,All Wheel Drive,10,Very Large,1,1,220,7.0,160,4,4
61403,BMW,6 Series,650i xDrive 2dr Coupe AWD (4.4L 8cyl Turbo 8A),2015,Subcompact Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,All Wheel Drive,10,Very Large,1,1,220,7.0,160,4,4
61333,BMW,6 Series Gran Coupe,640i 4dr Sedan (3.0L 6cyl Turbo 8A),2015,Midsize Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,10,Large,1,1,220,7.0,160,4,4
61330,BMW,6 Series Gran Coupe,640i xDrive 4dr Sedan AWD (3.0L 6cyl Turbo 8A),2015,Midsize Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,10,Large,1,1,220,7.0,160,4,4
61331,BMW,6 Series Gran Coupe,650i 4dr Sedan (4.4L 8cyl Turbo 8A),2015,Midsize Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,Rear Wheel Drive,10,Very Large,1,1,220,7.0,160,4,4
61332,BMW,6 Series Gran Coupe,650i xDrive 4dr Sedan AWD (4.4L 8cyl Turbo 8A),2015,Midsize Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,All Wheel Drive,10,Very Large,1,1,220,7.0,160,4,4
62160,BMW,7 Series,740i 4dr Sedan (3.0L 6cyl Turbo 8A),2015,Large Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,10,Large,1,1,250,5.4,170,5,4
61280,BMW,7 Series,740Ld xDrive 4dr Sedan AWD (3.0L 6cyl Turbodiesel 8A),2015,Large Cars,Front,3000,6,Inline,Diesel,Automatic,All Wheel Drive,10,Large,1,1,250,5.4,170,5,4
62163,BMW,7 Series,740Li 4dr Sedan (3.0L 6cyl Turbo 8A),2015,Large Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,10,Large,1,1,250,5.4,170,5,4
62161,BMW,7 Series,740Li xDrive 4dr Sedan AWD (3.0L 6cyl Turbo 8A),2015,Large Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,10,Large,1,1,250,5.4,170,5,4
62162,BMW,7 Series,750i 4dr Sedan (4.4L 8cyl Turbo 8A),2015,Large Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,Rear Wheel Drive,10,Very Large,1,1,250,5.4,170,5,4
62166,BMW,7 Series,750i xDrive 4dr Sedan AWD (4.4L 8cyl Turbo 8A),2015,Large Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,All Wheel Drive,10,Very Large,1,1,250,5.4,170,5,4
62164,BMW,7 Series,750Li 4dr Sedan (4.4L 8cyl Turbo 8A),2015,Large Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,Rear Wheel Drive,10,Very Large,1,1,250,5.4,170,5,4
62165,BMW,7 Series,750Li xDrive 4dr Sedan AWD (4.4L 8cyl Turbo 8A),2015,Large Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,All Wheel Drive,10,Very Large,1,1,250,5.4,170,5,4
62167,BMW,7 Series,760Li 4dr Sedan (6.0L 12cyl Turbo 8A),2015,Large Cars,Front,6000,12,V,Premium Unleaded (Required),Automatic,Rear Wheel Drive,10,Very Large,1,1,250,5.4,170,5,4
62388,BMW,ActiveHybrid 5,4dr Sedan (3.0L 6cyl Turbo gas/electric hybrid 8A),2015,Midsize Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,10,Large,1,1,220,7.0,160,4,4
62437,BMW,ActiveHybrid 7,740Li 4dr Sedan (3.0L 6cyl Turbo gas/electric hybrid 8A),2015,Large Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,10,Large,1,1,220,7.0,160,4,4
62690,BMW,ALPINA B6 Gran Coupe,xDrive 4dr Sedan AWD (4.4L 8cyl Turbo 8A),2015,Midsize Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,All Wheel Drive,10,Very Large,1,1,220,7.0,160,4,4
62662,BMW,ALPINA B7,LWB 4dr Sedan (4.4L 8cyl Turbo 8A),2015,Large Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,Rear Wheel Drive,10,Very Large,1,1,220,7.0,160,4,4
62668,BMW,ALPINA B7,LWB xDrive 4dr Sedan AWD (4.4L 8cyl Turbo 8A),2015,Large Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,All Wheel Drive,10,Very Large,1,1,220,7.0,160,4,4
62660,BMW,ALPINA B7,SWB 4dr Sedan (4.4L 8cyl Turbo 8A),2015,Large Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,Rear Wheel Drive,10,Very Large,1,1,220,7.0,160,4,4
62664,BMW,ALPINA B7,SWB xDrive 4dr Sedan AWD (4.4L 8cyl Turbo 8A),2015,Large Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,All Wheel Drive,10,Very Large,1,1,220,7.0,160,4,4
60934,BMW,M3,4dr Sedan (3.0L 6cyl Turbo 6M),2015,Compact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Manual,Rear Wheel Drive,10,Large,1,0,290,3.9,221,5,4
61838,BMW,M4,2dr Convertible (3.0L 6cyl Turbo 6M),2015,Compact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Manual,Rear Wheel Drive,10,Large,1,0,220,7.0,160,4,4
60970,BMW,M4,2dr Coupe (3.0L 6cyl Turbo 6M),2015,Compact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Manual,Rear Wheel Drive,10,Large,1,0,220,7.0,160,4,4
62456,BMW,M5,4dr Sedan (4.4L 8cyl Turbo 7AM),2015,Midsize Cars,Front,4400,8,V,Premium Unleaded (Required),Automated Manual,Rear Wheel Drive,10,Very Large,1,0,220,7.0,160,4,4
61516,BMW,M6,2dr Convertible (4.4L 8cyl Turbo 7AM),2015,Subcompact Cars,Front,4400,8,V,Premium Unleaded (Required),Automated Manual,Rear Wheel Drive,10,Very Large,1,0,220,7.0,160,4,4
61515,BMW,M6,2dr Coupe (4.4L 8cyl Turbo 7AM),2015,Subcompact Cars,Front,4400,8,V,Premium Unleaded (Required),Automated Manual,Rear Wheel Drive,10,Very Large,1,0,220,7.0,160,4,4
61519,BMW,M6 Gran Coupe,4dr Sedan (4.4L 8cyl Turbo 7AM),2015,Midsize Cars,Front,4400,8,V,Premium Unleaded (Required),Automated Manual,Rear Wheel Drive,10,Very Large,1,0,220,7.0,160,4,4
61281,BMW,X1,sDrive28i 4dr SUV (2.0L 4cyl Turbo 8A),2015,Sport Utility Vehicles,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,10,Medium,0,1,216,7.7,131,5,5
61282,BMW,X1,xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A),2015,Sport Utility Vehicles,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,10,Medium,0,1,216,7.7,131,5,5
61283,BMW,X1,xDrive35i 4dr SUV AWD (3.0L 6cyl Turbo 6A),2015,Sport Utility Vehicles,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,10,Large,1,1,216,7.7,131,5,5
61132,BMW,X3,sDrive28i 4dr SUV (2.0L 4cyl Turbo 8A),2015,Sport Utility Vehicles,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,10,Medium,0,1,220,7.0,160,4,4
61346,BMW,X3,xDrive28d 4dr SUV AWD (2.0L 4cyl Turbodiesel 8A),2015,Sport Utility Vehicles,Front,2000,4,Inline,Diesel,Automatic,All Wheel Drive,10,Medium,0,1,220,7.0,160,4,4
61345,BMW,X3,xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A),2015,Sport Utility Vehicles,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,10,Medium,0,1,220,7.0,160,4,4
61344,BMW,X3,xDrive35i 4dr SUV AWD (3.0L 6cyl Turbo 8A),2015,Sport Utility Vehicles,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,10,Large,1,1,220,7.0,160,4,4
61369,BMW,X4,xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A),2015,Sport Utility Vehicles,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,10,Medium,0,1,220,7.0,160,4,4
60947,BMW,X4,xDrive35i 4dr SUV AWD (3.0L 6cyl Turbo 8A),2015,Sport Utility Vehicles,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,10,Large,1,1,220,7.0,160,4,4
62225,BMW,X5,sDrive35i 4dr SUV (3.0L 6cyl Turbo 8A),2015,Sport Utility Vehicles,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,10,Large,1,1,243,5.5,180,5,5
62227,BMW,X5,xDrive35d 4dr SUV AWD (3.0L 6cyl Turbodiesel 8A),2015,Sport Utility Vehicles,Front,3000,6,Inline,Diesel,Automatic,All Wheel Drive,10,Large,1,1,243,5.5,180,5,5
62226,BMW,X5,xDrive35i 4dr SUV AWD (3.0L 6cyl Turbo 8A),2015,Sport Utility Vehicles,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,10,Large,1,1,243,5.5,180,5,5
62228,BMW,X5,xDrive50i 4dr SUV AWD (4.4L 8cyl Turbo 8A),2015,Sport Utility Vehicles,Front,4400,8,V,Premium Unleaded (Required),Automatic,All Wheel Drive,10,Very Large,1,1,243,5.5,180,5,5
61712,BMW,X6,sDrive35i 4dr SUV (3.0L 6cyl Turbo 8A),2015,Sport Utility Vehicles,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,10,Large,1,1,220,7.0,160,4,4
62919,BMW,X6,xDrive35i 4dr SUV AWD (3.0L 6cyl Turbo 8A),2015,Sport Utility Vehicles,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,10,Large,1,1,220,7.0,160,4,4
62922,BMW,X6,xDrive50i 4dr SUV AWD (4.4L 8cyl Turbo 8A),2015,Sport Utility Vehicles,Front,4400,8,V,Premium Unleaded (Required),Automatic,All Wheel Drive,10,Very Large,1,1,220,7.0,160,4,4
61301,BMW,Z4,sDrive28i 2dr Convertible (2.0L 4cyl Turbo 6M),2015,Two Seaters,Front,2000,4,Inline,Premium Unleaded (Required),Manual,Rear Wheel Drive,10,Medium,0,0,250,5.0,160,4,2
61302,BMW,Z4,sDrive35i 2dr Convertible (3.0L 6cyl Turbo 7AM),2015,Two Seaters,Front,3000,6,Inline,Premium Unleaded (Required),Automated Manual,Rear Wheel Drive,10,Large,1,0,250,5.0,160,4,2
61303,BMW,Z4,sDrive35is 2dr Convertible (3.0L 6cyl Turbo 7AM),2015,Two Seaters,Front,3000,6,Inline,Premium Unleaded (Required),Automated Manual,Rear Wheel Drive,10,Large,1,0,250,5.0,160,4,2
66322,BMW,2 Series,228i 2dr Convertible (2.0L 4cyl Turbo 8A),2016,Subcompact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,9,Medium,0,1,220,7.0,160,4,4
67576,BMW,2 Series,228i 2dr Coupe (2.0L 4cyl Turbo 8A),2016,Subcompact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,9,Medium,0,1,220,7.0,160,4,4
67577,BMW,2 Series,228i SULEV 2dr Coupe (2.0L 4cyl Turbo 8A),2016,Subcompact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,9,Medium,0,1,220,7.0,160,4,4
68707,BMW,2 Series,228i xDrive 2dr Convertible AWD (2.0L 4cyl Turbo 8A),2016,Subcompact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,9,Medium,0,1,220,7.0,160,4,4
67579,BMW,2 Series,228i xDrive 2dr Coupe AWD (2.0L 4cyl Turbo 8A),2016,Subcompact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,9,Medium,0,1,220,7.0,160,4,4
67578,BMW,2 Series,228i xDrive SULEV 2dr Coupe AWD (2.0L 4cyl Turbo 8A),2016,Subcompact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,9,Medium,0,1,220,7.0,160,4,4
68708,BMW,2 Series,M235i 2dr Convertible (3.0L 6cyl Turbo 8A),2016,Subcompact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,9,Large,1,1,220,7.0,160,4,4
67580,BMW,2 Series,M235i 2dr Coupe (3.0L 6cyl Turbo 8A),2016,Subcompact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,9,Large,1,1,220,7.0,160,4,4
67581,BMW,2 Series,M235i xDrive 2dr Coupe AWD (3.0L 6cyl Turbo 8A),2016,Subcompact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,9,Large,1,1,220,7.0,160,4,4
67274,BMW,3 Series,320i 4dr Sedan (2.0L 4cyl Turbo 8A),2016,Compact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,9,Medium,0,1,250,5.8,149,5,4
67275,BMW,3 Series,320i xDrive 4dr Sedan AWD (2.0L 4cyl Turbo 8A),2016,Compact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,9,Medium,0,1,250,5.8,149,5,4
67280,BMW,3 Series,328d 4dr Sedan (2.0L 4cyl Turbodiesel 8A),2016,Compact Cars,Front,2000,4,Inline,Diesel,Automatic,Rear Wheel Drive,9,Medium,0,1,250,5.8,149,5,4
67281,BMW,3 Series,328d xDrive 4dr Sedan AWD (2.0L 4cyl Turbodiesel 8A),2016,Compact Cars,Front,2000,4,Inline,Diesel,Automatic,All Wheel Drive,9,Medium,0,1,250,5.8,149,5,4
67286,BMW,3 Series,328d xDrive 4dr Wagon AWD (2.0L 4cyl Turbodiesel 8A),2016,Small Station Wagons,Front,2000,4,Inline,Diesel,Automatic,All Wheel Drive,9,Medium,0,1,250,5.8,149,5,4
67276,BMW,3 Series,328i 4dr Sedan (2.0L 4cyl Turbo 8A),2016,Compact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,9,Medium,0,1,250,5.8,149,5,4
67277,BMW,3 Series,328i SULEV 4dr Sedan (2.0L 4cyl Turbo 8A),2016,Compact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,9,Medium,0,1,250,5.8,149,5,4
67278,BMW,3 Series,328i xDrive 4dr Sedan AWD (2.0L 4cyl Turbo 8A),2016,Compact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,9,Medium,0,1,250,5.8,149,5,4
67285,BMW,3 Series,328i xDrive 4dr Wagon AWD (2.0L 4cyl Turbo 8A),2016,Small Station Wagons,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,9,Medium,0,1,250,5.8,149,5,4
67279,BMW,3 Series,328i xDrive SULEV 4dr Sedan AWD (2.0L 4cyl Turbo 8A),2016,Compact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,9,Medium,0,1,250,5.8,149,5,4
67282,BMW,3 Series,335i 4dr Sedan (3.0L 6cyl Turbo 8A),2016,Compact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,9,Large,1,1,250,5.8,149,5,4
67283,BMW,3 Series,335i xDrive 4dr Sedan AWD (3.0L 6cyl Turbo 8A),2016,Compact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,9,Large,1,1,250,5.8,149,5,4
67284,BMW,3 Series,ActiveHybrid 3 4dr Sedan (3.0L 6cyl Turbo gas/electric hybrid 8A,2016,Compact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,9,Large,1,1,250,5.8,149,5,4
67544,BMW,3 Series Gran Turismo,328i xDrive 4dr Hatchback AWD (2.0L 4cyl Turbo 8A),2016,Large Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,9,Medium,0,1,250,5.8,149,5,4
67545,BMW,3 Series Gran Turismo,328i xDrive SULEV 4dr Hatchback AWD (2.0L 4cyl Turbo 8A),2016,Large Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,9,Medium,0,1,250,5.8,149,5,4
67546,BMW,3 Series Gran Turismo,335i xDrive 4dr Hatchback AWD (3.0L 6cyl Turbo 8A),2016,Large Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,9,Large,1,1,250,5.8,149,5,4
67319,BMW,4 Series,428i 2dr Convertible (2.0L 4cyl Turbo 8A),2016,Subcompact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,9,Medium,0,1,220,7.0,160,4,4
67316,BMW,4 Series,428i 2dr Coupe (2.0L 4cyl Turbo 8A),2016,Subcompact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,9,Medium,0,1,220,7.0,160,4,4
67320,BMW,4 Series,428i SULEV 2dr Convertible (2.0L 4cyl Turbo 8A),2016,Subcompact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,9,Medium,0,1,220,7.0,160,4,4
67325,BMW,4 Series,428i SULEV 2dr Coupe (2.0L 4cyl Turbo 8A),2016,Subcompact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,9,Medium,0,1,220,7.0,160,4,4
67321,BMW,4 Series,428i xDrive 2dr Convertible AWD (2.0L 4cyl Turbo 8A),2016,Subcompact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,9,Medium,0,1,220,7.0,160,4,4
67326,BMW,4 Series,428i xDrive 2dr Coupe AWD (2.0L 4cyl Turbo 8A),2016,Subcompact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,9,Medium,0,1,220,7.0,160,4,4
67322,BMW,4 Series,428i xDrive SULEV 2dr Convertible AWD (2.0L 4cyl Turbo 8A),2016,Subcompact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,9,Medium,0,1,220,7.0,160,4,4
67327,BMW,4 Series,428i xDrive SULEV 2dr Coupe AWD (2.0L 4cyl Turbo 8A),2016,Subcompact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,9,Medium,0,1,220,7.0,160,4,4
67323,BMW,4 Series,435i 2dr Convertible (3.0L 6cyl Turbo 8A),2016,Subcompact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,9,Large,1,1,220,7.0,160,4,4
67317,BMW,4 Series,435i 2dr Coupe (3.0L 6cyl Turbo 8A),2016,Subcompact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,9,Large,1,1,220,7.0,160,4,4
67324,BMW,4 Series,435i xDrive 2dr Convertible AWD (3.0L 6cyl Turbo 8A),2016,Subcompact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,9,Large,1,1,220,7.0,160,4,4
67318,BMW,4 Series,435i xDrive 2dr Coupe AWD (3.0L 6cyl Turbo 8A),2016,Subcompact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,9,Large,1,1,220,7.0,160,4,4
66853,BMW,4 Series Gran Coupe,428i 4dr Sedan (2.0L 4cyl Turbo 8A),2016,Compact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,9,Medium,0,1,220,7.0,160,4,4
66323,BMW,4 Series Gran Coupe,428i SULEV 4dr Sedan (2.0L 4cyl Turbo 8A),2016,Compact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,9,Medium,0,1,220,7.0,160,4,4
66852,BMW,4 Series Gran Coupe,428i xDrive 4dr Sedan AWD (2.0L 4cyl Turbo 8A),2016,Compact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,9,Medium,0,1,220,7.0,160,4,4
66851,BMW,4 Series Gran Coupe,428i xDrive SULEV 4dr Sedan AWD (2.0L 4cyl Turbo 8A),2016,Compact Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,9,Medium,0,1,220,7.0,160,4,4
66850,BMW,4 Series Gran Coupe,435i 4dr Sedan (3.0L 6cyl Turbo 8A),2016,Compact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,9,Large,1,1,220,7.0,160,4,4
67096,BMW,4 Series Gran Coupe,435i xDrive 4dr Sedan AWD (3.0L 6cyl Turbo 8A),2016,Compact Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,9,Large,1,1,220,7.0,160,4,4
67366,BMW,5 Series,528i 4dr Sedan (2.0L 4cyl Turbo 8A),2016,Midsize Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,9,Medium,0,1,250,5.2,155,5,4
67367,BMW,5 Series,528i xDrive 4dr Sedan AWD (2.0L 4cyl Turbo 8A),2016,Midsize Cars,Front,2000,4,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,9,Medium,0,1,250,5.2,155,5,4
67372,BMW,5 Series,535d 4dr Sedan (3.0L 6cyl Turbodiesel 8A),2016,Midsize Cars,Front,3000,6,Inline,Diesel,Automatic,Rear Wheel Drive,9,Large,1,1,250,5.2,155,5,4
67373,BMW,5 Series,535d xDrive 4dr Sedan AWD (3.0L 6cyl Turbodiesel 8A),2016,Midsize Cars,Front,3000,6,Inline,Diesel,Automatic,All Wheel Drive,9,Large,1,1,250,5.2,155,5,4
67368,BMW,5 Series,535i 4dr Sedan (3.0L 6cyl Turbo 8A),2016,Midsize Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,9,Large,1,1,250,5.2,155,5,4
67370,BMW,5 Series,535i xDrive 4dr Sedan AWD (3.0L 6cyl Turbo 8A),2016,Midsize Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,9,Large,1,1,250,5.2,155,5,4
67374,BMW,5 Series,550i 4dr Sedan (4.4L 8cyl Turbo 8A),2016,Midsize Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,Rear Wheel Drive,9,Very Large,1,1,250,5.2,155,5,4
67376,BMW,5 Series,550i xDrive 4dr Sedan AWD (4.4L 8cyl Turbo 8A),2016,Midsize Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,All Wheel Drive,9,Very Large,1,1,250,5.2,155,5,4
67694,BMW,5 Series Gran Turismo,535i 4dr Hatchback (3.0L 6cyl Turbo 8A),2016,Large Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,Rear Wheel Drive,9,Large,1,1,250,5.2,155,5,4
67695,BMW,5 Series Gran Turismo,535i xDrive 4dr Hatchback AWD (3.0L 6cyl Turbo 8A),2016,Large Cars,Front,3000,6,Inline,Premium Unleaded (Required),Automatic,All Wheel Drive,9,Large,1,1,250,5.2,155,5,4
67696,BMW,5 Series Gran Turismo,550i 4dr Hatchback (4.4L 8cyl Turbo 8A),2016,Large Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,Rear Wheel Drive,9,Very Large,1,1,250,5.2,155,5,4
67697,BMW,5 Series Gran Turismo,550i xDrive 4dr Hatchback AWD (4.4L 8cyl Turbo 8A),2016,Large Cars,Front,4400,8,V,Premium Unleaded (Required),Automatic,All Wheel Drive,9,Very Large,1,1,250,5.2,155,5,4
